device_id,machine_type,line,zone,timestamp,temperature_c,vibration_rms,rpm,pressure_bar,flow_lpm,current_a,oil_temp_c,humidity_pct,power_kw
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:41:03.941519+00:00,75.46,2.226,1449.3,4.182,297.36,26.71,,,11.944
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:41:03.941570+00:00,88.4,2.736,2891.8,7.602,,31.703,71.11,,19.576
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:41:03.941594+00:00,83.04,1.898,9953.9,,,22.982,64.32,,8.627
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:41:03.941614+00:00,96.76,3.425,3439.0,9.826,130.02,38.755,,,23.088
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:41:03.941654+00:00,63.28,1.611,87.9,,,10.361,,60.76,3.087
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:41:23.942886+00:00,76.34,2.323,1443.8,4.234,295.36,26.032,,,11.928
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:41:23.942936+00:00,89.04,2.917,2886.2,7.63,,32.099,71.0,,19.459
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:41:23.942958+00:00,82.73,1.861,9949.9,,,22.819,64.03,,8.424
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:41:23.942977+00:00,97.03,3.424,3433.6,9.83,128.04,38.54,,,23.242
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:41:23.942995+00:00,62.81,1.499,88.6,,,9.579,,60.25,3.285
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:41:53.943656+00:00,76.44,2.386,1444.0,4.217,294.94,26.384,,,11.943
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:41:53.943706+00:00,88.75,2.872,2890.6,7.549,,31.883,70.95,,19.624
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:41:53.943729+00:00,83.67,1.894,9957.9,,,22.401,63.99,,8.657
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:41:53.943749+00:00,97.49,3.371,3440.3,9.835,130.02,38.399,,,23.172
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:41:53.943767+00:00,62.86,1.643,84.5,,,10.159,,60.32,3.35
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:42:13.944339+00:00,76.61,2.401,1451.6,4.303,296.27,25.683,,,12.252
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:42:13.944387+00:00,89.74,2.923,2895.7,7.577,,31.572,71.39,,19.403
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:42:13.944410+00:00,83.32,1.974,9965.6,,,22.125,63.96,,8.591
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:42:13.944429+00:00,97.54,3.396,3434.8,9.932,127.77,38.362,,,23.158
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:42:13.944446+00:00,63.59,1.563,80.6,,,9.621,,60.45,3.14
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:42:43.945093+00:00,76.28,2.439,1447.6,4.31,295.71,26.191,,,11.971
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:42:43.945147+00:00,89.55,2.781,2888.6,7.696,,31.193,71.16,,19.643
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:42:43.945170+00:00,83.96,2.046,9982.2,,,21.531,64.37,,8.681
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:42:43.945190+00:00,97.48,3.384,3439.4,9.958,128.78,38.248,,,23.158
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:42:43.945208+00:00,63.24,1.507,89.6,,,9.614,,60.98,3.115
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:42:53.946207+00:00,77.04,2.332,1446.5,4.285,294.73,25.605,,,11.877
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:42:53.946245+00:00,89.55,2.736,2893.3,7.765,,30.779,71.12,,19.376
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:42:53.946261+00:00,84.11,2.037,9994.3,,,21.74,64.23,,8.46
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:42:53.946276+00:00,97.87,3.346,3443.7,9.845,128.77,38.322,,,23.076
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:42:53.946288+00:00,63.94,1.493,90.7,,,9.585,,61.12,3.23
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:43:13.947067+00:00,76.9,2.313,1449.8,4.355,292.84,25.529,,,12.01
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:43:13.947106+00:00,89.64,2.777,2889.1,7.807,,31.443,71.24,,19.354
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:43:13.947121+00:00,84.2,1.877,10004.6,,,21.858,64.62,,8.686
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:43:13.947152+00:00,97.51,3.255,3437.9,9.874,126.32,38.137,,,23.189
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:43:13.947165+00:00,63.62,1.5,86.6,,,8.897,,60.82,3.224
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:43:23.947846+00:00,77.2,2.246,1453.2,4.295,293.67,25.692,,,12.107
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:43:23.947894+00:00,89.85,2.742,2900.2,7.813,,30.85,71.09,,19.441
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:43:23.947915+00:00,84.53,1.988,10024.0,,,21.776,64.59,,8.58
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:43:23.947934+00:00,98.04,3.384,3445.4,10.048,125.38,37.394,,,23.155
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:43:23.947951+00:00,63.87,1.415,84.7,,,8.68,,60.7,3.197
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:43:43.948879+00:00,76.93,2.307,1453.6,4.393,291.53,25.108,,,11.995
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:43:43.948926+00:00,90.48,2.784,2901.8,7.77,,30.783,71.35,,19.262
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:43:43.948948+00:00,84.7,1.789,10042.9,,,21.188,64.76,,8.447
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:43:43.948967+00:00,98.21,3.221,3445.9,9.998,125.89,37.38,,,23.092
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:43:43.948983+00:00,63.64,1.562,88.0,,,9.229,,61.22,3.089
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:44:13.949947+00:00,77.33,2.185,1453.4,4.458,290.1,25.127,,,11.828
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:44:13.949985+00:00,90.54,2.616,2894.4,7.814,,31.174,71.58,,19.291
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:44:13.950001+00:00,84.84,1.753,10070.7,,,21.263,64.09,,8.173
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:44:13.950014+00:00,98.28,3.317,3449.4,10.027,123.93,38.183,,,22.919
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:44:13.950026+00:00,63.63,1.5,85.1,,,8.908,,61.53,3.042
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:44:43.950734+00:00,77.35,2.261,1454.4,4.412,289.71,25.19,,,11.876
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:44:43.950783+00:00,90.16,2.666,2898.7,7.792,,30.264,71.49,,19.158
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:44:43.950807+00:00,84.56,1.756,10100.6,,,21.461,64.63,,8.346
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:44:43.950828+00:00,97.81,3.241,3449.5,10.009,122.07,37.957,,,22.654
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:44:43.950846+00:00,63.87,1.483,86.8,,,8.226,,61.17,3.012
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:45:03.951538+00:00,77.57,2.219,1453.9,4.537,290.12,25.432,,,11.698
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:45:03.951588+00:00,90.2,2.638,2905.6,7.9,,31.08,71.58,,19.317
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:45:03.951611+00:00,85.0,1.789,10132.2,,,20.956,64.25,,8.061
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:45:03.951631+00:00,97.78,3.144,3448.3,10.08,122.46,38.052,,,22.743
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:45:03.951650+00:00,64.27,1.425,89.4,,,9.185,,61.27,3.059
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:45:13.952191+00:00,77.41,2.137,1456.5,4.52,286.13,25.669,,,11.455
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:45:13.952240+00:00,90.13,2.474,2912.6,7.861,,30.249,71.11,,18.899
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:45:13.952262+00:00,84.69,1.69,10163.4,,,21.479,64.19,,7.901
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:45:13.952282+00:00,98.56,3.115,3456.5,10.061,119.74,37.604,,,22.59
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:45:13.952300+00:00,63.99,1.322,92.8,,,9.102,,61.05,2.838
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:45:43.953148+00:00,77.19,1.976,1454.5,4.499,287.94,25.088,,,11.576
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:45:43.953205+00:00,90.18,2.543,2905.8,7.938,,31.09,71.52,,18.902
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:45:43.953229+00:00,84.63,1.625,10190.9,,,21.676,63.82,,8.171
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:45:43.953249+00:00,98.18,2.908,3459.7,10.03,120.46,37.669,,,22.515
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:45:43.953268+00:00,63.66,1.316,92.9,,,8.918,,60.82,2.501
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:45:53.954291+00:00,77.18,1.952,1455.0,4.446,284.35,25.547,,,11.449
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:45:53.954362+00:00,89.67,2.358,2911.8,7.889,,31.332,71.2,,18.782
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:45:53.954386+00:00,84.37,1.629,10234.8,,,21.829,63.83,,7.996
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:45:53.954406+00:00,98.01,2.823,3459.2,10.124,118.38,37.64,,,22.369
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:45:53.954425+00:00,63.69,1.293,90.8,,,8.402,,61.45,2.72
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:46:03.955330+00:00,98.16,9.125,1552.4,5.947,256.43,31.021,,,14.111
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:46:03.955387+00:00,89.56,2.365,2918.7,7.89,,31.255,70.58,,18.772
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:46:03.955410+00:00,84.49,1.542,10266.8,,,21.181,63.94,,7.635
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:46:03.955431+00:00,97.74,2.819,3467.5,10.211,114.67,37.457,,,22.355
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:46:03.955448+00:00,63.77,1.254,92.6,,,8.641,,61.26,2.436
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:46:13.956308+00:00,76.71,1.912,1459.1,4.572,280.96,25.345,,,11.168
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:46:13.956357+00:00,89.77,2.2,2917.3,7.945,,30.788,71.07,,18.44
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:46:13.956381+00:00,84.05,1.467,10308.1,,,21.616,63.81,,7.815
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:46:13.956397+00:00,98.32,2.632,3471.9,10.194,114.27,37.641,,,21.98
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:46:13.956409+00:00,63.34,1.255,88.7,,,8.757,,60.41,2.441
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:46:23.956963+00:00,77.11,1.73,1466.4,4.475,279.51,25.513,,,10.929
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:46:23.957013+00:00,89.46,2.252,2922.2,7.987,,31.407,70.51,,18.386
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:46:23.957035+00:00,83.67,1.526,10348.7,,,22.191,63.74,,7.371
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:46:23.957053+00:00,97.42,2.616,3479.5,10.139,113.12,38.391,,,21.828
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:46:23.957071+00:00,63.87,1.236,85.5,,,9.153,,60.61,2.007
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:46:43.958006+00:00,76.73,1.718,1458.6,4.522,280.17,25.682,,,10.679
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:46:43.958056+00:00,89.14,2.224,2925.4,8.016,,31.08,70.81,,18.323
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:46:43.958079+00:00,84.18,1.484,10392.2,,,22.233,63.25,,7.466
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:46:43.958099+00:00,98.1,2.5,3481.2,10.077,112.34,38.14,,,21.867
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:46:43.958118+00:00,63.21,1.146,87.6,,,9.219,,61.14,2.147
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:46:53.959055+00:00,76.13,1.582,1465.4,4.508,279.93,25.974,,,10.655
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:46:53.959107+00:00,107.84,8.525,3072.4,9.287,,38.757,78.3,,20.625
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:46:53.959131+00:00,83.66,1.442,10445.9,,,22.487,63.31,,7.38
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:46:53.959151+00:00,97.77,2.383,3483.2,10.099,111.25,39.097,,,21.82
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:46:53.959173+00:00,63.33,1.068,86.2,,,9.3,,60.75,1.82
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:47:13.959870+00:00,75.89,1.599,1462.5,4.476,278.41,26.67,,,10.651
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:47:13.959910+00:00,112.81,7.257,3083.1,8.873,,38.088,78.46,,19.684
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:47:13.959926+00:00,83.15,1.273,10481.5,,,22.51,63.39,,7.226
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:47:13.959940+00:00,97.5,2.323,3493.8,10.12,110.44,38.379,,,21.71
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:47:13.959952+00:00,63.22,0.991,84.5,,,9.896,,59.92,1.739
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:47:43.960634+00:00,76.28,1.531,1471.8,4.61,274.92,26.181,,,10.448
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:47:43.960673+00:00,88.81,1.93,2937.9,7.962,,31.873,69.72,,17.936
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:47:43.960690+00:00,83.35,1.257,10529.6,,,22.88,62.72,,7.027
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:47:43.960703+00:00,97.43,2.323,3494.9,10.09,109.2,39.47,,,21.459
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:47:43.960715+00:00,63.34,1.138,91.6,,,10.273,,59.72,1.855
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:48:13.961591+00:00,75.47,1.427,1474.7,4.514,276.43,26.672,,,10.313
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:48:13.961633+00:00,88.47,1.865,2943.0,7.869,,31.826,69.6,,18.107
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:48:13.961649+00:00,82.44,1.325,10578.2,,,22.364,62.9,,7.017
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:48:13.961663+00:00,97.21,2.267,3498.8,10.099,108.99,39.369,,,21.244
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:48:13.961676+00:00,80.28,5.337,223.2,,,16.064,,60.66,4.467
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:48:33.962251+00:00,75.93,1.472,1470.4,4.534,275.56,27.127,,,10.309
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:48:33.962299+00:00,87.98,1.751,2950.4,7.939,,32.402,69.47,,17.857
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:48:33.962322+00:00,82.36,1.137,10627.2,,,23.397,62.49,,6.902
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:48:33.962342+00:00,97.14,2.127,3507.5,10.163,109.67,39.496,,,21.122
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:48:33.962359+00:00,62.74,0.95,93.6,,,10.42,,59.62,1.324
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:49:03.963087+00:00,74.94,1.386,1479.1,4.438,274.49,26.985,,,10.392
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:49:03.963125+00:00,88.22,1.723,2951.3,7.974,,32.641,69.55,,17.564
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:49:03.963140+00:00,81.57,1.275,10676.2,,,22.996,62.32,,6.685
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:49:03.963154+00:00,96.73,1.967,3502.9,10.137,106.77,39.617,,,21.306
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:49:03.963198+00:00,62.52,1.007,94.1,,,10.847,,60.02,1.29
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:49:13.963878+00:00,74.82,1.422,1480.6,4.568,274.26,27.181,,,10.196
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:49:13.963926+00:00,87.79,1.602,2950.2,7.862,,33.355,69.5,,17.773
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:49:13.963948+00:00,81.26,1.051,10726.3,,,23.979,62.53,,6.617
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:49:13.963967+00:00,96.7,1.903,3517.9,10.056,105.59,39.968,,,21.172
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:49:13.963984+00:00,61.78,1.007,93.9,,,11.572,,59.06,1.487
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:49:43.964769+00:00,75.01,1.316,1480.2,4.488,274.52,27.542,,,9.907
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:49:43.964818+00:00,87.52,1.667,2960.5,7.899,,33.293,68.85,,17.623
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:49:43.964841+00:00,80.87,1.074,10781.4,,,23.552,62.04,,6.485
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:49:43.964860+00:00,95.9,1.899,3513.3,10.099,108.36,40.577,,,21.014
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:49:43.964878+00:00,61.6,0.89,87.4,,,11.153,,59.9,1.193
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:50:13.965939+00:00,74.11,1.311,1482.8,4.381,275.24,28.585,,,10.082
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:50:13.965988+00:00,86.98,1.576,2962.9,7.854,,33.302,69.28,,17.429
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:50:13.966010+00:00,80.9,1.183,10825.1,,,24.549,62.04,,6.536
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:50:13.966030+00:00,96.18,1.819,3522.8,10.044,106.3,40.242,,,21.075
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:50:13.966047+00:00,61.29,0.814,98.1,,,12.078,,59.37,1.046
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:50:23.966989+00:00,74.18,1.356,1485.1,4.406,275.46,28.469,,,10.162
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:50:23.967037+00:00,86.7,1.613,2965.1,7.796,,33.608,69.04,,17.658
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:50:23.967059+00:00,80.35,1.159,10873.5,,,24.831,61.93,,6.496
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:50:23.967079+00:00,95.13,1.755,3531.4,10.045,106.18,41.241,,,21.018
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:50:23.967097+00:00,82.94,6.359,218.9,,,17.458,,59.58,3.655
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:50:43.967716+00:00,73.65,1.194,1486.3,4.465,275.94,28.462,,,10.005
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:50:43.967767+00:00,86.56,1.558,2969.5,7.787,,34.59,68.16,,17.569
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:50:43.967792+00:00,80.09,1.072,10925.2,,,24.357,61.74,,6.417
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:50:43.967811+00:00,95.15,1.88,3528.1,9.959,106.31,41.054,,,20.964
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:50:43.967827+00:00,61.24,0.934,87.1,,,12.062,,58.87,1.173
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:51:03.968691+00:00,73.86,1.334,1482.3,4.301,273.3,29.164,,,9.94
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:51:03.968741+00:00,86.43,1.581,2977.0,7.759,,34.655,67.92,,17.337
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:51:03.968765+00:00,79.09,1.042,10975.3,,,24.727,60.99,,6.497
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:51:03.968784+00:00,95.12,1.83,3540.1,10.028,109.27,41.146,,,20.921
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:51:03.968802+00:00,60.68,0.904,94.7,,,12.952,,58.26,1.085
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:51:13.969491+00:00,73.63,1.339,1485.1,4.403,275.81,29.018,,,9.844
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:51:13.969540+00:00,86.28,1.51,2976.9,7.7,,34.882,68.22,,17.552
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:51:13.969564+00:00,79.11,1.109,11027.0,,,25.718,61.21,,6.552
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:51:13.969584+00:00,94.91,1.714,3545.1,9.914,107.2,41.334,,,20.879
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:51:13.969602+00:00,60.73,0.777,92.3,,,12.694,,57.9,0.949
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:51:23.970359+00:00,73.24,1.248,1497.3,4.26,277.2,29.079,,,10.051
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:51:23.970407+00:00,85.7,1.557,2984.2,7.648,,34.949,67.56,,17.25
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:51:23.970429+00:00,78.65,0.968,11074.4,,,25.387,61.29,,6.424
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:51:23.970450+00:00,94.71,1.82,3547.7,9.986,108.69,41.838,,,20.749
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:51:23.970468+00:00,60.4,0.861,91.6,,,12.699,,57.66,1.257
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:51:43.971812+00:00,72.83,1.35,1498.3,4.243,276.64,29.264,,,9.833
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:51:43.971862+00:00,85.35,1.59,2989.8,7.651,,35.555,67.38,,17.375
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:51:43.971884+00:00,77.86,1.082,11125.3,,,25.56,60.53,,6.561
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:51:43.971903+00:00,94.1,1.837,3546.6,9.91,111.75,42.096,,,20.851
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:51:43.971921+00:00,60.55,0.956,97.8,,,13.377,,57.76,1.289
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:52:03.972633+00:00,71.98,1.353,1491.7,4.231,279.61,29.611,,,9.85
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:52:03.972672+00:00,85.02,1.635,2990.9,7.708,,35.395,67.55,,17.421
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:52:03.972687+00:00,77.83,1.007,11168.3,,,25.931,60.51,,6.565
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:52:03.972702+00:00,93.59,1.758,3559.2,9.823,113.08,42.399,,,20.94
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:52:03.972714+00:00,60.03,0.907,97.7,,,13.333,,57.89,1.234
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:52:13.973645+00:00,72.46,1.32,1492.1,4.212,278.33,30.134,,,10.18
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:52:13.973684+00:00,84.06,1.63,2999.8,7.577,,35.784,67.51,,17.381
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:52:13.973699+00:00,77.44,1.063,11212.1,,,26.0,60.39,,6.569
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:52:13.973712+00:00,94.04,1.857,3556.2,9.785,111.27,42.9,,,21.024
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:52:13.973724+00:00,59.71,0.934,89.3,,,13.625,,57.23,1.052
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:52:23.974682+00:00,71.97,1.411,1496.2,4.18,279.21,30.625,,,9.884
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:52:23.974721+00:00,84.52,1.714,3000.8,7.67,,35.477,66.95,,17.743
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:52:23.974737+00:00,76.33,1.183,11248.7,,,26.321,60.31,,6.612
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-16T05:52:23.974750+00:00,93.34,2.001,3559.4,9.855,112.32,42.83,,,20.953
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-16T05:52:23.974762+00:00,59.35,0.933,91.9,,,14.198,,57.43,1.155
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-16T05:52:33.975614+00:00,71.1,1.361,1496.1,4.224,283.25,30.474,,,9.958
filling-comp-201,air_compressor,filling,B2,2026-03-16T05:52:33.975665+00:00,105.76,7.295,3109.2,8.383,,39.976,71.44,,19.72
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-16T05:52:33.975688+00:00,76.44,1.043,11300.7,,,26.098,60.37,,6.695
